YearID	TeamID	LeagueID	PlayerID	POS	Salary	yearID	teamID	lgID	G	AB	R	H	2B	3B	HR	RBI	SB	CS	BB	SO	IBB	HBP	SH	SF	GIDP	OBP	SLG	DumbC	DumbI
2001	ATL	NL	bakopa01	C	450000	2000	FLO	NL	56	161	10	39	6	1	0	14	0	0	22	48	7	1	1	1	4	0.333	0.292	1	0
2002	MIN	AL	princto01	C	450000	2001	MIN	AL	64	196	19	43	4	1	7	23	3	1	12	39	0	6	0	1	5	0.284	0.357	1	0
2004	CLE	AL	lakerti01	C	450000	2003	CLE	AL	52	162	17	39	11	0	3	21	2	2	9	38	1	0	5	0	4	0.273	0.364	1	0
2001	TEX	AL	kaplega01	OF	450000	2000	TEX	AL	116	444	59	134	32	1	14	66	8	4	42	57	2	0	2	3	12	0.358	0.473	0	0
2003	ATL	NL	braggda01	OF	450000	2002	ATL	NL	109	212	34	57	15	2	3	15	5	2	24	52	0	2	1	1	4	0.346	0.401	0	0
2003	CHA	AL	daubabr01	OF	450000	2002	BOS	AL	137	444	62	118	24	2	20	78	2	1	51	126	4	7	0	4	10	0.348	0.464	0	0
2003	CHA	AL	riosar01	OF	450000	2002	PIT	NL	76	208	20	55	11	0	1	24	1	1	16	39	1	1	0	1	8	0.319	0.332	0	0
2004	OAK	AL	mcmilbi01	OF	450000	2003	OAK	AL	66	153	15	41	11	0	6	26	0	0	19	36	1	2	0	1	3	0.354	0.458	0	0
2004	SDN	NL	robinke02	OF	450000	2003	SLN	NL	116	208	19	52	6	3	1	16	6	1	8	27	3	1	4	0	3	0.276	0.322	0	0
2001	LAN	NL	rebouje01	SS	450000	2000	KCA	AL	66	182	29	44	7	0	0	14	3	1	23	32	0	0	6	1	8	0.316	0.280	0	1
2002	LAN	NL	rebouje01	SS	450000	2001	LAN	NL	94	214	35	57	15	2	3	22	0	1	33	48	1	1	5	0	3	0.36	0.397	0	1
2002	TOR	AL	bergda01	SS	450000	2001	FLO	NL	82	215	26	52	12	1	4	16	0	1	14	39	0	2	2	2	3	0.289	0.363	0	1
2003	PHI	NL	rolliji01	SS	450000	2002	PHI	NL	154	637	82	156	33	10	11	60	31	13	54	103	3	4	6	4	14	0.304	0.380	0	1
2004	TEX	AL	youngmi02	SS	450000	2003	TEX	AL	160	666	106	204	33	9	14	72	13	2	36	103	1	1	3	7	14	0.338	0.446	0	1
2004	CIN	NL	dunnad01	OF	445000	2003	CIN	NL	116	381	70	82	12	1	27	57	8	2	74	126	8	10	0	4	4	0.354	0.465	0	0
2003	TEX	AL	lambmi01	OF	440000	2002	TEX	AL	115	314	54	89	13	0	9	33	0	0	33	48	5	3	2	3	7	0.352	0.411	0	0
2003	ARI	NL	spiveju01	2B	432000	2002	ARI	NL	143	538	103	162	34	6	16	78	11	6	65	100	5	16	1	6	10	0.388	0.476	0	1
2004	ATL	NL	gilesma01	2B	430000	2003	ATL	NL	145	551	101	174	49	2	21	69	14	4	59	80	2	11	10	4	7	0.384	0.526	0	1
2001	SFN	NL	crespfe01	OF	425000	2000	SFN	NL	89	131	17	38	6	1	4	29	3	2	10	23	2	4	2	3	3	0.347	0.443	0	0
2001	ARI	NL	cummimi01	OF	425000	2000	MIN	AL	77	181	28	50	10	0	4	22	0	0	11	25	1	3	1	0	4	0.327	0.398	0	0
2001	KCA	AL	beltrca01	OF	425000	2000	KCA	AL	98	372	49	92	15	4	7	44	13	0	35	69	2	0	2	4	12	0.308	0.366	0	0
2002	DET	AL	mageewe01	OF	425000	2001	DET	AL	90	207	26	44	11	4	5	17	3	0	23	44	1	1	1	1	8	0.292	0.377	0	0
2003	ANA	AL	eckstda01	SS	425000	2002	ANA	AL	152	608	107	178	22	6	8	63	21	13	45	44	0	27	14	8	7	0.356	0.388	0	1
2001	DET	AL	haltesh01	SS	420000	2000	DET	AL	105	238	26	62	12	2	3	27	5	2	14	49	0	1	10	2	5	0.291	0.366	0	1
2003	TEX	AL	youngmi02	SS	415000	2002	TEX	AL	156	573	77	150	26	8	9	62	6	7	41	112	1	0	13	6	14	0.302	0.382	0	1
2003	BOS	AL	hillesh02	3B	407500	2002	BOS	AL	156	634	94	186	43	4	18	83	4	2	25	95	4	12	0	5	18	0.33	0.459	0	1
2001	TEX	AL	ledeeri01	OF	406500	2000	TEX	AL	58	213	23	50	6	3	4	38	6	3	25	50	2	1	0	1	7	0.317	0.347	0	0
2002	ATL	NL	furcara01	SS	405000	2001	ATL	NL	79	324	39	89	19	0	4	30	22	6	24	56	1	1	4	6	5	0.318	0.370	0	1
2002	PHI	NL	anderma02	2B	400000	2001	PHI	NL	147	522	69	153	30	2	11	61	8	5	35	74	5	2	10	5	12	0.331	0.421	0	1
2001	MIL	NL	casanra01	C	400000	2000	MIL	NL	86	231	20	57	13	3	6	36	1	2	26	48	1	4	2	2	5	0.328	0.407	1	0
2001	CIN	NL	guerrwi01	OF	400000	2000	MON	NL	127	288	30	77	7	2	2	23	8	1	19	41	0	0	6	1	6	0.306	0.326	0	0
2001	BOS	AL	daubabr01	OF	400000	2000	BOS	AL	142	495	55	123	32	2	21	76	1	1	44	130	2	6	0	4	6	0.315	0.448	0	0
2001	CHA	AL	leeca01	OF	400000	2000	CHA	AL	152	572	107	172	29	2	24	92	13	4	38	94	1	3	1	5	17	0.344	0.484	0	0
2003	CIN	NL	dunnad01	OF	400000	2002	CIN	NL	158	535	84	133	28	2	26	71	19	9	128	170	13	9	1	3	8	0.399	0.454	0	0
2003	LAN	NL	roberda07	OF	400000	2002	LAN	NL	127	422	63	117	14	7	3	34	45	10	48	51	0	2	6	1	1	0.349	0.365	0	0
2004	FLO	NL	harrile01	OF	400000	2003	CHN	NL	75	131	11	24	3	0	1	7	1	0	13	20	3	0	1	1	1	0.253	0.229	0	0
2004	CIN	NL	kearnau01	OF	400000	2003	CIN	NL	82	292	39	77	11	0	15	58	5	2	41	68	1	5	0	0	7	0.364	0.455	0	0
2004	MIL	NL	podsesc01	OF	400000	2003	MIL	NL	154	558	100	175	29	8	9	58	43	10	56	91	2	4	8	2	11	0.374	0.443	0	0
2001	CIN	NL	castrju01	SS	400000	2000	CIN	NL	82	224	20	54	12	2	4	23	0	2	14	33	1	0	4	2	9	0.279	0.366	0	1
2001	CIN	NL	booneaa01	SS	400000	2000	CIN	NL	84	291	44	83	18	0	12	43	6	1	24	52	1	10	2	4	5	0.353	0.471	0	1
2002	CIN	NL	castrju01	SS	400000	2001	CIN	NL	96	242	27	54	10	0	3	13	0	0	13	50	2	0	4	2	9	0.257	0.302	0	1
2002	ANA	AL	gilbe01	SS	400000	2001	ANA	AL	104	260	33	77	15	4	8	39	3	4	14	57	0	0	2	2	6	0.327	0.477	0	1
2004	ARI	NL	sadledo01	SS	400000	2003	TEX	AL	77	131	27	26	5	2	1	5	4	3	13	34	0	2	2	2	1	0.273	0.290	0	1
2003	CIN	NL	branyru01	OF	395000	2002	CIN	NL	84	217	34	53	9	1	16	39	3	1	34	86	3	2	0	2	2	0.349	0.516	0	0
2001	BOS	AL	nixontr01	OF	390000	2000	BOS	AL	123	427	66	118	27	8	12	60	8	1	63	85	2	2	5	5	11	0.365	0.461	0	0
2001	CLE	AL	diazei01	C	387500	2000	CLE	AL	75	250	29	68	14	2	4	25	4	2	11	29	0	8	6	0	7	0.316	0.392	1	0
2004	DET	AL	sanchal03	OF	385000	2003	DET	AL	101	394	43	114	13	5	1	22	44	18	18	46	0	1	7	3	4	0.314	0.355	0	0
2004	MIL	NL	ginteke01	SS	383333	2003	MIL	NL	127	358	51	92	15	2	14	44	1	1	37	87	1	17	0	3	8	0.352	0.427	0	1
2004	HOU	NL	ensbemo01	3B	380000	2003	HOU	NL	127	385	69	112	15	1	25	60	7	2	48	60	1	6	1	1	10	0.376	0.530	0	1
2001	PIT	NL	brownad01	OF	380000	2000	PIT	NL	104	308	64	97	18	3	4	28	13	1	29	34	1	0	2	1	1	0.371	0.432	0	0
2004	MIL	NL	clarkbr02	OF	376000	2003	MIL	NL	128	315	33	86	21	1	6	40	13	2	21	40	0	9	2	7	12	0.328	0.403	0	0
2001	FLO	NL	leede02	1B	375000	2000	FLO	NL	158	477	70	134	18	3	28	70	0	3	63	123	6	4	0	2	14	0.368	0.507	0	0
2002	ANA	AL	kennead01	2B	375000	2001	ANA	AL	137	478	48	129	25	3	6	40	12	7	27	71	3	11	7	9	7	0.314	0.372	0	1
2002	DET	AL	maciajo01	OF	375000	2001	DET	AL	137	488	62	131	24	6	8	51	21	6	32	54	0	3	8	3	7	0.311	0.391	0	0
2002	HOU	NL	wardda01	OF	375000	2001	HOU	NL	95	213	21	56	15	0	9	39	0	0	19	48	4	1	0	2	3	0.323	0.460	0	0
2002	ARI	NL	durazer01	OF	375000	2001	ARI	NL	92	175	34	47	11	0	12	38	0	0	28	49	1	2	0	2	1	0.372	0.537	0	0
2002	KCA	AL	quinnma01	OF	375000	2001	KCA	AL	118	453	57	122	31	2	17	60	9	5	12	69	1	7	0	1	16	0.298	0.459	0	0
2003	BAL	AL	gibboja01	OF	375000	2002	BAL	AL	136	490	71	121	29	1	28	69	1	3	45	66	3	2	0	4	9	0.311	0.482	0	0
2004	ANA	AL	davanje02	OF	375000	2003	ANA	AL	123	330	56	93	16	1	12	43	17	5	42	59	0	1	4	5	6	0.356	0.445	0	0
2004	MON	NL	wilkebr01	OF	375000	2003	MON	NL	146	504	78	135	34	4	19	77	13	10	89	155	0	4	2	3	5	0.379	0.464	0	0
2001	CHA	AL	graffto01	SS	375000	2000	CHA	AL	57	148	25	40	5	1	2	16	7	4	21	25	0	1	1	1	1	0.36	0.358	0	1
2001	MON	NL	mordemi01	SS	375000	2000	MON	NL	86	169	20	48	16	0	4	16	2	2	12	34	0	1	1	0	1	0.333	0.450	0	1
2004	KCA	AL	berroan01	SS	372500	2003	KCA	AL	158	567	92	163	28	7	17	73	21	5	29	100	3	18	13	8	13	0.331	0.451	0	1
2004	MIL	NL	moellch01	C	370000	2003	ARI	NL	78	239	29	64	17	1	7	29	1	2	23	59	11	2	3	2	7	0.331	0.435	1	0
2004	HOU	NL	everead01	SS	370000	2003	HOU	NL	128	387	51	99	18	3	8	51	8	1	28	66	6	9	11	1	7	0.312	0.380	0	1
2003	MIN	AL	pierzaj01	C	365000	2002	MIN	AL	130	440	54	132	31	6	6	49	1	2	13	61	1	11	2	3	14	0.333	0.439	1	0
2003	CHN	NL	patteco01	OF	365000	2002	CHN	NL	153	592	71	150	30	5	14	54	18	3	19	142	1	8	4	5	8	0.282	0.392	0	0
2003	NYA	AL	johnsni01	OF	364100	2002	NYA	AL	129	378	56	92	15	0	15	58	1	3	48	98	5	12	3	0	11	0.345	0.402	0	0
2002	NYN	NL	paytoja01	OF	362500	2001	NYN	NL	104	361	44	92	16	1	8	34	4	3	18	52	1	5	0	2	11	0.298	0.371	0	0
2004	LAN	NL	izturce01	SS	358500	2003	LAN	NL	158	558	47	140	21	6	1	40	10	5	25	70	8	0	7	3	8	0.278	0.315	0	1
2004	PHI	NL	byrdma01	OF	355000	2003	PHI	NL	135	495	86	150	28	4	7	45	11	1	44	94	3	7	4	3	8	0.363	0.418	0	0
2001	ATL	NL	furcara01	SS	355000	2000	ATL	NL	131	455	87	134	20	4	4	37	40	14	73	80	0	3	9	2	2	0.387	0.382	0	1
2002	PHI	NL	rolliji01	SS	355000	2001	PHI	NL	158	656	97	180	29	12	14	54	46	8	48	108	2	2	9	5	5	0.319	0.419	0	1
2004	CLE	AL	blakeca01	3B	352400	2003	CLE	AL	152	557	80	143	35	0	17	67	7	9	38	109	1	10	8	8	11	0.308	0.411	0	1
2001	ANA	AL	molinbe01	C	350000	2000	ANA	AL	130	473	59	133	20	2	14	71	1	0	23	33	0	6	4	7	17	0.316	0.421	1	0
2002	ANA	AL	molinbe01	C	350000	2001	ANA	AL	96	325	31	85	11	0	6	40	0	1	16	51	3	8	2	4	8	0.307	0.351	1	0
2002	SDN	NL	gonzawi01	C	350000	2001	SDN	NL	64	160	16	44	6	0	8	27	2	0	11	28	1	4	0	1	3	0.335	0.463	1	0
2002	SEA	AL	davisbe01	C	350000	2001	SDN	NL	138	448	56	107	20	0	11	57	4	4	66	112	5	4	1	7	13	0.337	0.357	1	0
2004	MON	NL	schnebr01	C	350000	2003	MON	NL	108	335	34	77	26	1	9	46	0	2	37	75	8	2	1	2	12	0.308	0.394	1	0
2002	BOS	AL	henderi01	OF	350000	2001	SDN	NL	123	379	70	86	17	3	8	42	25	7	81	84	0	3	0	2	8	0.366	0.351	0	0
2003	OAK	AL	gantro01	OF	350000	2002	SDN	NL	102	309	58	81	14	1	18	59	4	6	36	59	1	2	1	5	8	0.337	0.489	0	0
2003	CIN	NL	kearnau01	OF	350000	2002	CIN	NL	107	372	66	117	24	3	13	56	6	3	54	81	3	6	0	3	11	0.407	0.500	0	0
2001	ANA	AL	gilbe01	SS	350000	2000	ANA	AL	110	301	28	72	14	1	6	23	10	6	30	59	0	5	5	2	7	0.312	0.352	0	1
2001	SDN	NL	jacksda04	SS	350000	2000	SDN	NL	138	470	68	120	27	6	6	37	28	6	62	108	2	3	4	2	7	0.342	0.377	0	1
2002	BAL	AL	morame01	SS	350000	2001	BAL	AL	128	436	49	109	28	0	7	48	11	4	41	91	2	14	5	7	6	0.326	0.362	0	1
2004	CHA	AL	uribeju01	SS	350000	2003	COL	NL	87	316	45	80	19	3	10	33	7	2	17	60	0	3	6	1	3	0.292	0.427	0	1
2004	OAK	AL	kieltbo01	OF	347500	2003	MIN	AL	75	238	40	60	13	0	9	32	6	2	42	56	2	3	0	1	5	0.37	0.420	0	0
2001	DET	AL	melusmi01	C	345000	2000	HOU	NL	117	337	47	101	21	0	14	69	1	0	55	74	10	4	1	3	7	0.4	0.487	1	0
2004	CIN	NL	penawi01	OF	345000	2003	CIN	NL	80	165	20	36	6	1	5	16	3	2	12	53	2	3	1	0	2	0.282	0.358	0	0
2003	CHA	AL	jimenda01	SS	345000	2002	SDN	NL	87	321	39	77	11	4	3	33	4	2	34	63	1	0	0	2	10	0.311	0.327	0	1
2004	BAL	AL	roberbr01	SS	345000	2003	BAL	AL	112	460	65	124	22	4	5	41	23	6	46	58	1	1	4	1	9	0.334	0.367	0	1
2004	SFN	NL	mohrdu01	OF	342500	2003	MIN	AL	121	348	50	87	22	0	10	36	5	2	33	106	0	1	2	3	10	0.313	0.399	0	0
2004	SDN	NL	vazqura01	SS	342500	2003	SDN	NL	116	422	56	110	17	4	3	30	10	3	52	88	2	2	5	3	4	0.339	0.341	0	1
2004	TOR	AL	phelpjo01	1B	342000	2003	TOR	AL	119	396	57	106	18	1	20	66	1	2	39	115	3	17	0	1	12	0.358	0.470	0	0
2003	MIN	AL	rivaslu01	2B	340000	2002	MIN	AL	93	316	46	81	23	4	4	35	9	4	19	51	2	3	8	0	12	0.298	0.392	0	1
2004	SDN	NL	burrose01	3B	340000	2003	SDN	NL	146	517	62	148	27	6	7	58	7	2	44	75	4	11	2	4	13	0.351	0.402	0	1
2004	CHA	AL	credejo01	3B	340000	2003	CHA	AL	151	536	68	140	31	2	19	75	1	1	32	75	1	6	2	4	11	0.307	0.433	0	1
2004	DET	AL	ingebr01	C	340000	2003	DET	AL	104	330	32	67	15	3	8	30	4	4	24	79	0	5	4	3	8	0.262	0.339	1	0
2004	MIN	AL	lecroma01	C	340000	2003	MIN	AL	107	345	39	99	19	0	17	64	0	1	25	82	1	4	0	0	8	0.342	0.490	1	0
2003	DET	AL	kingsge01	OF	340000	2002	SDN	NL	89	216	27	60	10	3	2	28	9	2	20	47	0	3	3	1	5	0.342	0.380	0	0
2003	MIL	NL	sanchal03	OF	340000	2002	MIL	NL	112	394	55	114	10	7	1	33	37	14	31	62	0	2	6	2	4	0.338	0.358	0	0
2004	BAL	AL	bigbila01	OF	340000	2003	BAL	AL	83	287	43	87	15	1	9	31	7	1	29	60	3	0	1	2	2	0.364	0.456	0	0
2004	CHA	AL	rowanaa01	OF	340000	2003	CHA	AL	93	157	22	45	8	0	6	24	0	0	7	21	0	3	2	1	1	0.324	0.452	0	0
2001	MON	NL	cabreor01	SS	340000	2000	MON	NL	125	422	47	100	25	1	13	55	4	4	25	28	3	1	3	3	12	0.278	0.393	0	1
2003	ATL	NL	derosma01	SS	340000	2002	ATL	NL	72	212	24	63	9	2	5	23	2	3	12	24	3	3	2	3	5	0.336	0.429	0	1
2001	SDN	NL	trammbu01	OF	335000	2000	TBA	AL	66	189	19	52	11	2	7	33	3	0	21	30	0	2	0	1	5	0.352	0.466	0	0
2004	PIT	NL	mackoro01	OF	335000	2003	PIT	NL	77	174	20	47	4	4	6	19	6	0	15	53	2	4	0	0	1	0.342	0.443	0	0
2004	DET	AL	monrocr01	OF	335000	2003	DET	AL	128	425	51	102	18	1	23	70	4	2	27	89	2	2	1	3	10	0.286	0.449	0	0
2003	LAN	NL	izturce01	SS	335000	2002	LAN	NL	135	439	43	102	24	2	1	31	7	7	14	39	1	0	10	5	12	0.248	0.303	0	1
2003	PIT	NL	wilsoja02	SS	335000	2002	PIT	NL	147	527	77	133	22	4	4	47	5	2	37	74	2	4	17	1	7	0.297	0.332	0	1
2004	ARI	NL	cintral01	SS	335000	2003	ARI	NL	117	448	70	142	26	6	13	51	2	3	29	33	0	2	5	3	7	0.355	0.489	0	1
2003	OAK	AL	menecfr01	SS	334500	2002	OAK	AL	38	132	22	27	7	0	3	15	0	0	20	32	0	1	0	1	4	0.312	0.326	0	1
2003	CIN	NL	taylore01	OF	334000	2002	CIN	NL	135	287	41	73	15	4	9	38	11	8	14	79	3	2	5	3	6	0.286	0.429	0	0
2004	SFN	NL	torreyo01	OF	334000	2003	SFN	NL	66	200	22	52	10	2	4	29	1	0	14	39	1	2	3	2	3	0.308	0.390	0	0
2003	CIN	NL	lopezfe01	SS	334000	2002	TOR	AL	85	282	35	64	15	3	8	34	5	4	23	90	1	1	2	1	4	0.285	0.387	0	1
2004	DET	AL	penaca01	1B	330000	2003	DET	AL	131	452	51	112	21	6	18	50	4	5	53	123	1	6	1	4	6	0.331	0.440	0	0
2003	BAL	AL	gilge01	C	330000	2002	BAL	AL	125	422	33	98	19	0	12	45	2	2	21	88	1	1	5	1	17	0.267	0.363	1	0
2004	OAK	AL	byrneer01	OF	328000	2003	OAK	AL	121	414	64	109	27	9	12	51	10	2	42	71	4	2	0	2	3	0.333	0.459	0	0
2003	TEX	AL	menchke01	OF	327500	2002	TEX	AL	110	366	52	95	20	2	15	60	1	1	31	83	0	8	2	5	4	0.325	0.448	0	0
2003	PIT	NL	wilsocr03	OF	327000	2002	PIT	NL	131	368	48	97	16	1	16	57	2	3	32	116	0	21	1	2	10	0.354	0.443	0	0
2004	MIL	NL	overbly01	1B	326000	2003	ARI	NL	86	254	23	70	20	0	4	28	1	0	35	67	7	2	0	2	8	0.365	0.402	0	0
2004	CLE	AL	gerutjo01	OF	325600	2003	CLE	AL	127	480	66	134	33	2	22	75	4	5	35	70	4	7	1	2	13	0.335	0.494	0	0
2003	COL	NL	richach01	1B	325000	2002	BAL	AL	50	155	15	36	11	0	4	21	0	3	12	30	0	2	0	2	2	0.292	0.381	0	0
2003	TBA	AL	huffau01	3B	325000	2002	TBA	AL	113	454	67	142	25	0	23	59	4	1	37	55	7	1	0	2	17	0.364	0.520	0	1
2003	SDN	NL	buchabr01	OF	325000	2002	MIN	AL	44	135	19	34	5	1	5	15	2	1	6	33	0	2	0	0	4	0.294	0.415	0	0
2003	MIN	AL	kieltbo01	OF	325000	2002	MIN	AL	112	289	49	84	14	3	12	46	4	1	52	66	4	5	0	2	4	0.405	0.484	0	0
2003	CLE	AL	selbybi01	OF	325000	2002	CLE	AL	65	159	15	34	7	2	6	21	0	1	15	27	2	0	0	2	4	0.278	0.396	0	0
2001	MIN	AL	guzmacr01	SS	325000	2000	MIN	AL	156	631	89	156	25	20	8	54	28	10	46	101	1	2	7	4	5	0.296	0.388	0	1
2002	HOU	NL	lugoju01	SS	325000	2001	HOU	NL	140	513	93	135	20	3	10	37	12	11	46	116	0	5	15	7	7	0.317	0.372	0	1
2003	SFN	NL	felizpe01	SS	325000	2002	SFN	NL	67	146	14	37	4	1	2	13	0	0	6	27	1	0	0	1	2	0.281	0.336	0	1
2004	SEA	AL	bloomwi01	SS	325000	2003	SEA	AL	89	196	30	49	7	2	1	14	4	1	19	39	1	1	2	2	6	0.314	0.321	0	1
2004	CLE	AL	mcdonjo03	SS	324400	2003	CLE	AL	82	214	21	46	9	1	1	14	3	3	11	31	0	2	4	2	4	0.253	0.280	0	1
2004	CLE	AL	brousbe01	1B	324100	2003	CLE	AL	116	386	53	96	21	3	16	55	5	2	32	75	2	5	3	3	6	0.31	0.443	0	0
2004	OAK	AL	ellisma01	2B	323500	2003	OAK	AL	154	553	78	137	31	5	9	52	6	2	48	94	4	7	9	5	7	0.309	0.371	0	1
2004	TOR	AL	hudsoor01	2B	322000	2003	TOR	AL	142	474	54	127	21	6	9	57	5	4	39	87	1	5	0	3	13	0.328	0.395	0	1
2003	PIT	NL	mackoro01	OF	322000	2002	PIT	NL	136	385	57	94	22	0	16	48	9	3	42	120	5	7	3	2	0	0.326	0.426	0	0
2003	OAK	AL	piattad01	OF	322000	2002	OAK	AL	55	137	18	32	8	0	5	18	2	1	12	33	0	2	0	1	1	0.303	0.401	0	0
2004	CIN	NL	olmedra01	SS	322000	2003	CIN	NL	79	230	24	55	6	1	0	17	1	1	13	46	0	0	7	0	4	0.272	0.274	0	1
2004	PIT	NL	redmati01	OF	321000	2003	PIT	NL	56	230	36	76	16	5	3	19	7	3	14	18	0	2	2	0	1	0.371	0.483	0	0
2003	TOR	AL	phelpjo01	1B	320000	2002	TOR	AL	74	265	41	82	20	1	15	58	0	0	19	82	0	3	0	0	7	0.362	0.562	0	0
2002	CHA	AL	johnsma02	C	320000	2001	CHA	AL	61	173	21	43	6	1	5	18	2	1	23	31	1	2	10	3	5	0.322	0.382	1	0
2004	TBA	AL	hallto02	C	320000	2003	TBA	AL	130	463	50	117	23	0	12	47	0	1	23	40	4	7	0	5	14	0.295	0.380	1	0
2004	CHA	AL	olivomi01	C	320000	2003	CHA	AL	114	317	37	75	19	1	6	27	6	4	19	80	0	4	4	2	3	0.283	0.360	1	0
2001	NYA	AL	spencsh01	OF	320000	2000	NYA	AL	73	248	33	70	11	3	9	40	1	2	19	45	0	2	0	7	4	0.33	0.460	0	0
2003	MON	NL	liefeje01	OF	320000	2002	CHA	AL	76	204	28	47	8	0	7	26	0	0	19	60	2	0	0	1	3	0.295	0.373	0	0
2003	SLN	NL	robinke02	OF	320000	2002	SLN	NL	124	181	27	47	7	4	1	15	7	4	11	29	3	0	2	1	1	0.297	0.359	0	0
2003	CHA	AL	rowanaa01	OF	320000	2002	CHA	AL	126	302	41	78	16	2	7	29	0	1	12	54	1	6	9	2	8	0.29	0.394	0	0
2004	TBA	AL	baldero01	OF	320000	2003	TBA	AL	156	637	89	184	32	8	11	78	27	10	30	128	4	8	3	6	10	0.325	0.416	0	0
2004	FLO	NL	cabremi01	OF	320000	2003	FLO	NL	87	314	39	84	21	3	12	62	0	2	25	84	3	2	4	1	12	0.321	0.468	0	0
2004	TBA	AL	crawfca02	OF	320000	2003	TBA	AL	151	630	80	177	18	9	5	54	55	10	26	102	4	1	1	3	5	0.309	0.362	0	0
2004	CIN	NL	freelry01	OF	320000	2003	CIN	NL	43	137	23	39	6	1	4	12	9	4	9	13	1	4	2	1	2	0.34	0.431	0	0
2004	KCA	AL	guielaa01	OF	320000	2003	KCA	AL	99	354	63	98	30	0	15	52	3	5	27	63	0	13	2	5	3	0.344	0.489	0	0
2001	SLN	NL	polanpl01	SS	320000	2000	SLN	NL	118	323	50	102	12	3	5	39	4	4	16	26	0	1	7	3	8	0.34	0.418	0	1
2004	ANA	AL	figgich01	SS	320000	2003	ANA	AL	71	240	34	71	9	4	0	27	13	7	20	38	0	0	6	4	1	0.337	0.367	0	1
2004	CLE	AL	crispco01	OF	319400	2003	CLE	AL	99	414	55	110	15	6	3	27	15	9	23	51	1	0	7	3	4	0.298	0.353	0	0
2004	CHA	AL	harriwi01	OF	318500	2003	CHA	AL	79	137	19	28	3	1	0	5	12	2	10	28	0	0	3	0	1	0.253	0.241	0	0
2004	NYN	NL	phillja04	C	318000	2003	NYN	NL	119	403	45	120	25	0	11	58	0	1	39	50	3	10	0	1	21	0.373	0.442	1	0
2004	TOR	AL	johnsre02	OF	318000	2003	TOR	AL	114	412	79	121	21	2	10	52	5	3	20	67	1	20	1	4	10	0.352	0.427	0	0
2004	KCA	AL	harveke01	1B	317500	2003	KCA	AL	135	485	50	129	30	0	13	64	2	3	29	94	4	5	3	2	15	0.311	0.408	0	0
2004	CLE	AL	bardjo01	C	316700	2003	CLE	AL	91	303	25	74	13	1	8	36	0	2	22	53	1	0	1	3	9	0.292	0.373	1	0
2003	ATL	NL	gilesma01	3B	316500	2002	ATL	NL	68	213	27	49	10	1	8	23	1	1	25	41	3	2	1	1	5	0.314	0.399	0	1
2004	CLE	AL	hafnetr01	1B	316300	2003	CLE	AL	91	291	35	74	19	3	14	40	2	1	22	81	2	10	0	1	7	0.327	0.485	0	0
2004	NYN	NL	wiggity01	3B	316000	2003	NYN	NL	156	573	73	146	36	6	11	71	12	2	46	124	2	9	1	4	15	0.318	0.396	0	1
2003	TOR	AL	wilsoto02	C	316000	2002	TOR	AL	96	265	33	68	10	0	8	37	0	0	28	79	0	5	0	4	6	0.334	0.385	1	0
2003	CHA	AL	credejo01	3B	315000	2002	CHA	AL	53	200	28	57	10	0	12	35	0	2	8	40	0	0	0	1	1	0.311	0.515	0	1
2003	DET	AL	ingebr01	C	315000	2002	DET	AL	95	321	27	65	15	3	7	24	1	3	24	101	0	4	1	1	7	0.265	0.333	1	0
2003	NYN	NL	wilsova01	C	315000	2002	NYN	NL	74	163	19	40	7	0	5	26	0	1	5	32	0	8	2	0	4	0.298	0.380	1	0
2001	CHA	AL	singlch01	OF	315000	2000	CHA	AL	147	511	83	130	22	5	11	62	22	7	35	85	2	1	12	4	6	0.295	0.382	0	0
2003	MIN	AL	mohrdu01	OF	315000	2002	MIN	AL	120	383	55	103	23	2	12	45	6	3	31	86	3	1	2	0	5	0.324	0.433	0	0
2003	MON	NL	wilkebr01	OF	315000	2002	MON	NL	153	507	92	135	27	8	20	59	7	8	81	161	7	5	6	4	5	0.367	0.469	0	0
2004	ARI	NL	hammoro01	OF	315000	2003	ARI	NL	65	195	30	55	10	2	8	28	3	2	17	44	3	2	0	2	5	0.343	0.477	0	0
2002	HOU	NL	blumge01	SS	315000	2001	MON	NL	148	453	57	107	25	0	9	50	9	5	43	94	8	10	3	5	12	0.311	0.351	0	1
2003	SDN	NL	vazqura01	SS	315000	2002	SDN	NL	128	423	50	116	21	5	2	32	7	2	45	79	3	1	3	2	6	0.342	0.362	0	1
2004	ARI	NL	katama01	SS	315000	2003	ARI	NL	78	288	42	74	16	5	7	29	3	2	25	53	0	1	5	3	4	0.311	0.420	0	1
2003	CLE	AL	mcdonjo03	SS	314400	2002	CLE	AL	93	264	35	66	11	3	1	12	3	0	10	50	0	5	7	2	4	0.281	0.326	0	1
2003	CLE	AL	bradlmi01	OF	314300	2002	CLE	AL	98	325	48	81	18	3	9	38	6	3	32	58	2	0	1	0	12	0.316	0.406	0	0
2003	TOR	AL	hudsoor01	2B	313000	2002	TOR	AL	54	192	20	53	10	5	4	23	0	1	11	27	0	2	0	2	6	0.319	0.443	0	1
2003	TOR	AL	huckake01	C	313000	2002	TOR	AL	88	273	29	67	6	1	3	22	0	0	9	44	1	0	1	0	10	0.269	0.308	1	0
2003	MIN	AL	lecroma01	C	312500	2002	MIN	AL	63	181	19	47	11	1	7	27	0	2	13	38	1	0	0	2	5	0.306	0.448	1	0
